symbol,date,open,close,low,high,volume,market_cap
KCS,2019-07-21T00:00:00.000Z,1.4500614735,1.4248215667,1.3770087276,1.4675875822,20258241.14,127040013.19333
KCS,2019-07-22T00:00:00.000Z,1.4242527277,1.404043114,1.3712828311,1.4547812834,20800527.26,125071865.746066
KCS,2019-07-23T00:00:00.000Z,1.4034663252,1.3524648313,1.3425909817,1.4069377833,16971577.32,120477283.154589
KCS,2019-07-24T00:00:00.000Z,1.3524648313,1.3610340521,1.3054890521,1.3672764104,20073250.46,121240627.540354
KCS,2019-07-25T00:00:00.000Z,1.3620709642,1.3803153188,1.3569782894,1.4131342998,18486494.93,122958198.731596
KCS,2019-07-26T00:00:00.000Z,1.3780788866,1.3843755609,1.3452412268,1.388059683,14955675.26,123319884.249667
KCS,2019-07-27T00:00:00.000Z,1.3843755609,1.3020474904,1.2988624838,1.4436418082,16628809.38,115986117.017531
KCS,2019-07-28T00:00:00.000Z,1.3008240561,1.2776474114,1.2309282309,1.3217719495,14759103.21,113812563.097102
KCS,2019-07-29T00:00:00.000Z,1.2780375915,1.5846853654,1.2736061147,1.5873972586,49558549.15,141017623.159102
KCS,2019-07-30T00:00:00.000Z,1.586433201,1.5978413587,1.5168520898,1.6574251851,50727906.18,142188345.711399
KCS,2019-07-31T00:00:00.000Z,1.5987193111,1.6991840022,1.5972528736,1.7076116544,50723170.21,151206601.969519
KCS,2019-08-01T00:00:00.000Z,1.6993851301,1.6850722673,1.624555692,1.7334713073,29064566.59,149950830.09705
KCS,2019-08-02T00:00:00.000Z,1.6827003132,1.6831529509,1.594819434,1.7235966556,38741576.37,149780034.402122
KCS,2019-08-03T00:00:00.000Z,1.6829490312,1.7415236982,1.6805010488,1.7689447402,27938820.83,154974317.271956
KCS,2019-08-04T00:00:00.000Z,1.7452729749,1.808608292,1.7064338386,1.808608292,40177625.0,160944025.939462
KCS,2019-08-05T00:00:00.000Z,1.8074578531,1.818226105,1.7586418832,1.8355850434,50560970.56,161634306.043032
KCS,2019-08-06T00:00:00.000Z,1.8135696768,1.7611092506,1.719263134,1.8247001099,29316669.33,156556806.004697
KCS,2019-08-07T00:00:00.000Z,1.7623077255,1.8098150828,1.719607856,1.859754263,27181049.43,160886593.903259
KCS,2019-08-08T00:00:00.000Z,1.8098150828,1.7992035586,1.7679597999,1.8334073712,21559101.65,159943264.38274
KCS,2019-08-09T00:00:00.000Z,1.7993333573,1.7794344902,1.7546158263,1.8303862108,19957956.84,158185859.385044
KCS,2019-08-10T00:00:00.000Z,1.7794344902,1.6952033263,1.6706833214,1.7801394462,17708464.28,150697986.618258
KCS,2019-08-11T00:00:00.000Z,1.6952583186,1.7470588672,1.6795447055,1.7571289241,19109623.71,155307773.239217
KCS,2019-08-12T00:00:00.000Z,1.7459524606,1.7422013282,1.7058734858,1.7546449189,19017892.25,154744360.342725
KCS,2019-08-13T00:00:00.000Z,1.7423633961,1.7118635439,1.6867006943,1.7657831278,19917997.02,152049722.848656
KCS,2019-08-14T00:00:00.000Z,1.7118851002,1.6303250192,1.6208266122,1.7438229681,26748830.82,144807375.689169
KCS,2019-08-15T00:00:00.000Z,1.6303250192,1.6594502548,1.5981564554,1.6870432654,29194388.05,147394313.184581
KCS,2019-08-16T00:00:00.000Z,1.6599449815,1.6318688299,1.614725413,1.6883221053,28004530.91,144944498.758249
KCS,2019-08-17T00:00:00.000Z,1.6316798286,1.6735021247,1.6095378977,1.7135883852,23607534.84,148642416.714228
KCS,2019-08-18T00:00:00.000Z,1.6733972144,1.6748107125,1.660349534,1.6964717636,20280677.42,148758647.009231
KCS,2019-08-19T00:00:00.000Z,1.6750715952,1.6791446452,1.6602741373,1.6903318825,23205411.01,149016835.037552
KCS,2019-08-20T00:00:00.000Z,1.6791446452,1.6280612641,1.6022817903,1.6821246019,22076653.74,144483405.5905
KCS,2019-08-21T00:00:00.000Z,1.6280612641,1.5887196022,1.5587456748,1.6280612641,26103837.04,140992003.016176
KCS,2019-08-22T00:00:00.000Z,1.5887196022,1.5886613024,1.5238535418,1.5945033705,25991751.2,140986829.162497
KCS,2019-08-23T00:00:00.000Z,1.5886613024,1.5661123017,1.5503151277,1.6295203467,20561750.25,138985702.736844
KCS,2019-08-24T00:00:00.000Z,1.5676779849,1.5568152489,1.5165293424,1.6205765916,18044313.4,138160629.458365
KCS,2019-08-25T00:00:00.000Z,1.5568152489,1.5137796832,1.4927477729,1.5588352006,15707791.91,134341408.873098
KCS,2019-08-26T00:00:00.000Z,1.5117317432,1.5336192025,1.505391213,1.5788775419,17395722.65,135212389.677162
KCS,2019-08-27T00:00:00.000Z,1.5326323736,1.5088678213,1.4868806893,1.5345145851,14965583.22,133030170.398068
KCS,2019-08-28T00:00:00.000Z,1.5098502923,1.4682932026,1.36532586,1.551731371,17222866.85,129452886.580895
KCS,2019-08-29T00:00:00.000Z,1.4667351773,1.4311608583,1.3655630235,1.4697685564,15971476.01,126179092.79922
KCS,2019-08-30T00:00:00.000Z,1.4311608583,1.4218074434,1.3788446533,1.4355767939,16448654.49,125354443.775826
KCS,2019-08-31T00:00:00.000Z,1.4224042982,1.3729315386,1.365445895,1.428119151,14022380.14,121045272.447959
KCS,2019-09-01T00:00:00.000Z,1.3736482582,1.4644957483,1.3509106734,1.4664458522,23265679.07,129118081.907624
KCS,2019-09-02T00:00:00.000Z,1.4649268258,1.5028668267,1.4100290742,1.5028668267,17074553.13,132382609.35905
KCS,2019-09-03T00:00:00.000Z,1.502100199,1.5758671997,1.4950616891,1.5877512005,18422803.05,138812972.777158
KCS,2019-09-04T00:00:00.000Z,1.5757911306,1.5583514834,1.5422662308,1.5989215324,17617740.61,137270070.775436
KCS,2019-09-05T00:00:00.000Z,1.5574987059,1.5511570332,1.5300216677,1.581842224,16246362.63,136636335.263043
KCS,2019-09-06T00:00:00.000Z,1.5511570332,1.5038639574,1.4808585329,1.5793791195,16326983.44,132470443.334467
KCS,2019-09-07T00:00:00.000Z,1.5053183079,1.471890502,1.4480572616,1.542329462,16676368.4,129654006.522976
KCS,2019-09-08T00:00:00.000Z,1.4716231272,1.5240038819,1.439864307,1.5551583628,18160090.36,134244503.222957
KCS,2019-09-09T00:00:00.000Z,1.5240038819,1.5535124452,1.4956946703,1.5788250096,9778214.72,136739544.024166
KCS,2019-09-10T00:00:00.000Z,1.5522631884,1.5398578094,1.5165179017,1.5624791973,10043614.77,135537668.441144
KCS,2019-09-11T00:00:00.000Z,1.5428262561,1.6357092675,1.532327807,1.6425979541,9498037.09,143974475.439002
KCS,2019-09-12T00:00:00.000Z,1.6350452922,1.7433693947,1.6115451154,1.7612124178,16135098.55,153450676.771976
KCS,2019-09-13T00:00:00.000Z,1.7439514682,1.7399919721,1.6699609328,1.797045353,15792434.02,153153397.389214
KCS,2019-09-14T00:00:00.000Z,1.7412811214,1.7315503759,1.7096762592,1.7693661584,14204507.74,152410371.470088
KCS,2019-09-15T00:00:00.000Z,1.7315503759,1.7582316749,1.7164302432,1.7670561204,13445152.91,154758848.733788
KCS,2019-09-16T00:00:00.000Z,1.7582183171,1.6737647186,1.5937849331,1.8097632892,18514796.57,147242848.11614
KCS,2019-09-17T00:00:00.000Z,1.6740617186,1.6557735983,1.58034779,1.6852829252,13994722.64,145660150.283597
KCS,2019-09-18T00:00:00.000Z,1.6553923222,1.6155127231,1.5944331329,1.6879976155,11803757.82,142118358.620549
KCS,2019-09-19T00:00:00.000Z,1.6165597956,1.5642619708,1.5333520983,1.6165871511,11464834.72,137609775.871174
KCS,2019-09-20T00:00:00.000Z,1.5652635479,1.531496579,1.5015567338,1.5677355556,10164620.39,134727369.784401
KCS,2019-09-21T00:00:00.000Z,1.5315755961,1.519395761,1.501052667,1.539047548,9439481.68,133662848.054179
KCS,2019-09-22T00:00:00.000Z,1.5197589174,1.5129980971,1.499775543,1.5349667295,11317230.92,133100038.814879
KCS,2019-09-23T00:00:00.000Z,1.513105875,1.4545471943,1.4392709208,1.5167331066,11212877.71,127899558.069869
KCS,2019-09-24T00:00:00.000Z,1.4549983225,1.1188580513,1.1155047116,1.4672864385,11096131.42,98382129.4130681
KCS,2019-09-25T00:00:00.000Z,1.1180085716,1.1859771064,1.1078317128,1.2377937682,9636329.29,104283964.374257
KCS,2019-09-26T00:00:00.000Z,1.1857005786,1.1083064359,1.057318879,1.1857005786,6272632.74,97454316.9943996
KCS,2019-09-27T00:00:00.000Z,1.106916769,1.1066276348,1.060111989,1.1147487502,5646802.78,97306698.5982876
KCS,2019-09-28T00:00:00.000Z,1.1062568706,1.1052004265,1.0960335123,1.1191888834,5110340.31,97181202.9713071
KCS,2019-09-29T00:00:00.000Z,1.104365847,1.1150703908,1.0936176236,1.1253423675,4943903.8,98049077.2398806
KCS,2019-09-30T00:00:00.000Z,1.1151102467,1.1156319157,1.0758171748,1.1187882823,6131641.18,97953654.7258474
KCS,2019-10-01T00:00:00.000Z,1.1143322893,1.1547318879,1.1045250557,1.1819898016,7257684.94,101386673.376444
KCS,2019-10-02T00:00:00.000Z,1.1547318879,1.1413057418,1.1266282022,1.1567829894,6581809.66,100207843.644131
KCS,2019-10-03T00:00:00.000Z,1.1409253887,1.1394776466,1.1100851694,1.1686556753,5427448.06,100047334.962487
KCS,2019-10-04T00:00:00.000Z,1.1397187989,1.1214749236,1.1024540645,1.1397187989,6143724.63,98466676.9587127
KCS,2019-10-05T00:00:00.000Z,1.1214749236,1.0941941472,1.0812521912,1.1216209895,6127294.5,96071396.1248427
KCS,2019-10-06T00:00:00.000Z,1.0943381658,1.0666035252,1.0639821944,1.098199731,5741262.26,93648910.511987
KCS,2019-10-07T00:00:00.000Z,1.0654417888,1.110158296,1.058029667,1.1499162751,7665080.58,97473065.1678031
KCS,2019-10-08T00:00:00.000Z,1.1098154283,1.1288983842,1.0987971525,1.14726539,6171655.08,99118464.6049618
KCS,2019-10-09T00:00:00.000Z,1.1288983842,1.152619846,1.1049375339,1.1694886101,7950731.69,101201233.883136
KCS,2019-10-10T00:00:00.000Z,1.1536977157,1.1634679732,1.1268627181,1.2329075048,10995839.96,102153710.848288
KCS,2019-10-11T00:00:00.000Z,1.1634991108,1.1672661787,1.1276224371,1.1748218981,10854419.52,102487197.283102
KCS,2019-10-12T00:00:00.000Z,1.1672964878,1.1359690551,1.12288642,1.1777499681,9702119.18,99739276.9386229
KCS,2019-10-13T00:00:00.000Z,1.1368229401,1.12944944,1.1174108631,1.1535557309,9796233.12,99166847.8859955
KCS,2019-10-14T00:00:00.000Z,1.12944944,1.1315142982,1.1186619822,1.1356264646,7285779.51,99348144.6008534
KCS,2019-10-15T00:00:00.000Z,1.1330435512,1.1086583436,1.1054562593,1.1343298992,4126718.53,97341367.7697551
KCS,2019-10-16T00:00:00.000Z,1.1091364469,1.0498874851,1.041354731,1.1106052844,3149413.38,92181224.6270389
KCS,2019-10-17T00:00:00.000Z,1.0499105016,1.0913686991,1.0491168737,1.0998111822,9903866.6,95823318.8077267
KCS,2019-10-18T00:00:00.000Z,1.0913686991,1.080714074,1.0580699534,1.1040690867,11352451.04,94887831.5276918
KCS,2019-10-19T00:00:00.000Z,1.0821726803,1.0758141072,1.057089849,1.0873785975,9590795.44,94457609.2936647
KCS,2019-10-20T00:00:00.000Z,1.0754613539,1.0833057202,1.0581969578,1.0924682269,6311211.86,95115380.7843599
KCS,2019-10-21T00:00:00.000Z,1.0833057359,1.0921281493,1.0764269746,1.0987321963,6060894.66,95889999.3325909
KCS,2019-10-22T00:00:00.000Z,1.0923090961,1.1099129629,1.0893665099,1.1593457724,7292817.97,97451524.661144
KCS,2019-10-23T00:00:00.000Z,1.1096769125,1.0859413596,1.0525493679,1.1676941464,6332574.9,95346792.6963709
KCS,2019-10-24T00:00:00.000Z,1.0859413596,1.1575674072,1.0596099562,1.181197211,5820098.0,101635634.951993
KCS,2019-10-25T00:00:00.000Z,1.1575674072,1.2918612095,1.1429866278,1.2951946362,6475837.73,112215652.056325
KCS,2019-10-26T00:00:00.000Z,1.2918608741,1.3118760818,1.253884363,1.3545992345,7658784.58,113954214.934509
KCS,2019-10-27T00:00:00.000Z,1.3118459334,1.3746756734,1.2576175901,1.3784120099,7250452.19,119409210.460497
KCS,2019-10-28T00:00:00.000Z,1.374530292,1.4764247869,1.3473261779,1.4838247811,6004212.63,128247499.774552
KCS,2019-10-29T00:00:00.000Z,1.4750164406,1.4884069153,1.3798934353,1.4884069153,6314284.36,129288309.995914
KCS,2019-10-30T00:00:00.000Z,1.4845144676,1.5070823949,1.4487692664,1.5326694953,7393221.84,130910528.472336
KCS,2019-10-31T00:00:00.000Z,1.5077155808,1.5143337278,1.4802020292,1.5491872268,6203073.04,131540404.995775
KCS,2019-11-01T00:00:00.000Z,1.5147280799,1.5328092584,1.4930569411,1.5361862063,7985030.78,133145255.192906
KCS,2019-11-02T00:00:00.000Z,1.5329473972,1.5987640141,1.5264135548,1.6005655567,7845068.8,138874319.472266
KCS,2019-11-03T00:00:00.000Z,1.6000604005,1.5622516757,1.5384671261,1.6054126201,5538865.97,135702728.107871
KCS,2019-11-04T00:00:00.000Z,1.5646651153,1.4989922554,1.4316651478,1.5676933439,7530866.62,130207790.2212
KCS,2019-11-05T00:00:00.000Z,1.4989922554,1.4558518686,1.4453698306,1.5159736066,6192922.44,126460463.040056
KCS,2019-11-06T00:00:00.000Z,1.4562005664,1.3720492022,1.3065848678,1.4562005664,7032172.14,119181065.848072
KCS,2019-11-07T00:00:00.000Z,1.39087786,1.3368090507,1.3100280727,1.394991715,6895624.62,116119981.152741
KCS,2019-11-08T00:00:00.000Z,1.3356984341,1.2413223893,1.2310774645,1.3362719025,6641705.28,102239719.921023
KCS,2019-11-09T00:00:00.000Z,1.2412899739,1.2099922178,1.1969762452,1.2494557409,6176298.12,99659255.7370789
KCS,2019-11-10T00:00:00.000Z,1.2095399242,1.2233990747,1.1827277176,1.2440972284,5742357.67,100763492.085701
KCS,2019-11-11T00:00:00.000Z,1.2243185971,1.1628677053,1.1371648183,1.2370821707,6083005.25,95777913.5500823
KCS,2019-11-12T00:00:00.000Z,1.1631435334,1.1700098906,1.1445494543,1.1793236213,5573776.8,96366169.2982321
KCS,2019-11-13T00:00:00.000Z,1.1693461421,1.1933315131,1.1684647692,1.2064742648,5515405.72,98287020.939119
KCS,2019-11-14T00:00:00.000Z,1.1928626055,1.1787961081,1.1688997687,1.2035347096,5053195.83,97089833.3705668
KCS,2019-11-15T00:00:00.000Z,1.1797202258,1.1522905817,1.1489953729,1.1843252848,5103371.34,94906744.0951385
KCS,2019-11-16T00:00:00.000Z,1.1524256096,1.1670249166,1.1500417459,1.1728202859,5162387.12,96120316.2383021
KCS,2019-11-17T00:00:00.000Z,1.1670249166,1.1755753135,1.1611043379,1.1993613931,4793364.22,96824557.2869746
KCS,2019-11-18T00:00:00.000Z,1.1750395249,1.1676866644,1.1567622402,1.1917015791,4784845.65,96174820.1378002
KCS,2019-11-19T00:00:00.000Z,1.1676866644,1.1531081968,1.1200439743,1.1831269412,5286304.58,94974085.7781257
KCS,2019-11-20T00:00:00.000Z,1.1531081968,1.1442857667,1.1340536639,1.1670754093,5106654.32,94247439.1074641
KCS,2019-11-21T00:00:00.000Z,1.1433673752,1.0813300788,1.0728340226,1.1507837339,5152302.17,89062185.0922542
KCS,2019-11-22T00:00:00.000Z,1.0813300788,1.0123470434,0.9700857483,1.0933148106,5269571.01,83380497.341246
KCS,2019-11-23T00:00:00.000Z,1.0130086038,1.0166406008,0.9782248459,1.0313939293,5009703.34,83734129.9685433
KCS,2019-11-24T00:00:00.000Z,1.0166406008,0.9476237149,0.9428646416,1.0199092362,4670044.28,78049654.1734465
KCS,2019-11-25T00:00:00.000Z,0.9457033995,0.9410438817,0.8579761903,0.984183083,5998074.56,77507715.747507
KCS,2019-11-26T00:00:00.000Z,0.9410438817,0.9476907312,0.9301097646,0.9710817991,5887552.93,78055173.8739718
KCS,2019-11-27T00:00:00.000Z,0.946896171,0.9860814709,0.9099976013,1.0144388596,5701097.56,81217171.5203568
KCS,2019-11-28T00:00:00.000Z,0.9869565124,0.9867788591,0.9831520673,1.0291328815,5024892.76,81274610.8891814
KCS,2019-11-29T00:00:00.000Z,0.987629867,1.0334429813,0.9775111466,1.0441148045,5254151.49,85118033.6967182
KCS,2019-11-30T00:00:00.000Z,1.0329827639,1.0062657964,0.9742562849,1.0397384492,4605345.84,82879624.2372288
KCS,2019-12-01T00:00:00.000Z,1.0060962033,0.9851317842,0.9557889367,1.0113429034,5165650.64,81138951.9473715
KCS,2019-12-02T00:00:00.000Z,0.9854985258,0.9696800978,0.9529738523,0.9898442756,5986640.18,79866296.1913885
KCS,2019-12-03T00:00:00.000Z,0.9696800978,0.974536663,0.9478823619,0.9921897734,5321372.09,80266300.1473354
KCS,2019-12-04T00:00:00.000Z,0.9747261135,0.9574472445,0.9405919496,0.9903919275,5258545.81,78858754.9485612
KCS,2019-12-05T00:00:00.000Z,0.9584091531,0.9709602166,0.943551064,1.0129786113,5257609.22,79971731.3174226
KCS,2019-12-06T00:00:00.000Z,0.9732887206,0.9736927543,0.9540140838,0.9750465026,5243591.37,80196792.8258831
KCS,2019-12-07T00:00:00.000Z,0.9739009734,0.9793276475,0.9606190662,0.9793276475,5182489.46,80660902.6437885
KCS,2019-12-08T00:00:00.000Z,0.9771985499,0.9757721692,0.9614209878,0.9839858363,5156899.23,80368060.8203081
KCS,2019-12-09T00:00:00.000Z,0.9762239331,0.9744681685,0.940580177,0.9801017609,5257374.64,80260658.6914907
KCS,2019-12-10T00:00:00.000Z,0.9650098211,0.9788532922,0.9315169163,0.9788532922,5675374.32,80621833.0509146
KCS,2019-12-11T00:00:00.000Z,0.9792917737,0.9601879844,0.9378156856,0.9799873906,5260377.81,79084492.0205752
KCS,2019-12-12T00:00:00.000Z,0.9601879844,0.9673886638,0.950184909,0.9735270332,5536524.58,79677565.5459835
KCS,2019-12-13T00:00:00.000Z,0.9673776224,0.9508008707,0.9445320908,0.9682228939,5358241.71,78311336.0073795
KCS,2019-12-14T00:00:00.000Z,0.9510271993,0.9432970059,0.9273005124,0.9651171472,4947556.26,77693291.0516976
KCS,2019-12-15T00:00:00.000Z,0.9443699775,0.9464707331,0.8828310188,0.9565287348,5381728.07,77954690.4984072
KCS,2019-12-16T00:00:00.000Z,0.9436734945,0.9127692693,0.9006082458,0.9436734945,7366380.81,75178918.2628115
KCS,2019-12-17T00:00:00.000Z,0.9127692693,0.8341657182,0.8228506175,0.9127692693,6968317.68,68704850.6711935
KCS,2019-12-18T00:00:00.000Z,0.8341657182,0.9191562413,0.8229919757,0.9230137921,9653262.52,75704971.9543158
KCS,2019-12-19T00:00:00.000Z,0.9191562413,0.9675632373,0.8789939421,0.9748672869,11033643.13,79691944.0396011
KCS,2019-12-20T00:00:00.000Z,0.9675632373,0.9740864093,0.9390892566,0.9783491415,10129617.4,80229215.654082
KCS,2019-12-21T00:00:00.000Z,0.9739999136,0.9588880608,0.9414444412,0.9762823086,10376100.54,78977425.7026159
KCS,2019-12-22T00:00:00.000Z,0.9584147996,0.956533841,0.9423359246,0.9590347597,9041593.69,78783523.7961823
KCS,2019-12-23T00:00:00.000Z,0.9571217924,0.9540191724,0.9478427196,0.9829527795,8904810.59,78576406.7627572
KCS,2019-12-24T00:00:00.000Z,0.953704125,0.9452525535,0.9413390806,0.9762853217,7914358.07,77854356.8981598
KCS,2019-12-25T00:00:00.000Z,0.9445631095,0.9483519318,0.9389362866,0.9599691559,8226823.83,78109632.703064
KCS,2019-12-26T00:00:00.000Z,0.9483519318,0.9395419273,0.9288962027,0.95533634,8516725.55,77384009.4476238
KCS,2019-12-27T00:00:00.000Z,0.9393852528,0.938483991,0.9273048332,0.9563923274,8084001.09,77296874.0554944
KCS,2019-12-28T00:00:00.000Z,0.9381919977,0.926316247,0.926316247,0.9459311153,7649321.74,76294695.4526544
KCS,2019-12-29T00:00:00.000Z,0.926188788,0.9326842277,0.926188788,0.9533550648,7718960.65,76819184.9577002
KCS,2019-12-30T00:00:00.000Z,0.9326842277,0.9342895855,0.929123032,0.9486309687,7424816.18,76951407.9226979
KCS,2019-12-31T00:00:00.000Z,0.9336872394,0.9092966361,0.9048267204,0.9387347172,7388444.17,74892899.8599859
KCS,2020-01-01T00:00:00.000Z,0.9092966361,0.9099049468,0.9071356645,0.9239200447,7745837.54,74943002.4903376
KCS,2020-01-02T00:00:00.000Z,0.910505947,0.8636289232,0.8620087216,0.9122932023,7858515.44,71131544.8626232
KCS,2020-01-03T00:00:00.000Z,0.86351951,0.9311677047,0.8547166589,0.9589375402,9865429.09,76694278.7361056
KCS,2020-01-04T00:00:00.000Z,0.9307437552,1.0030561919,0.9223472343,1.016040083,11981275.79,82615269.8174214
KCS,2020-01-05T00:00:00.000Z,1.0024312783,1.043779164,1.0014595827,1.0579232932,9903363.92,85969358.4068514
KCS,2020-01-06T00:00:00.000Z,1.043779164,1.0908946887,1.0407937569,1.1036962647,11834008.07,89849960.3300188
KCS,2020-01-07T00:00:00.000Z,1.0902879184,1.0815348805,1.0701811432,1.0959833466,9665764.93,89079053.2866934
KCS,2020-01-08T00:00:00.000Z,1.081972514,1.0534815026,1.0289070037,1.1423067126,9554439.76,86768477.4677754
KCS,2020-01-09T00:00:00.000Z,1.0531831742,1.0392506187,1.0093536326,1.0531831742,8753706.15,85596371.3334317
KCS,2020-01-10T00:00:00.000Z,1.0376914759,1.0265941178,1.0053947955,1.0474556111,8403900.22,84553936.9777203
KCS,2020-01-11T00:00:00.000Z,1.0260586155,1.0360422576,1.014682337,1.0688441227,8929415.83,85332119.3186982
KCS,2020-01-12T00:00:00.000Z,1.0357359642,1.0309732753,1.0115088612,1.0402118574,8700090.92,84914619.9406322
KCS,2020-01-13T00:00:00.000Z,1.0299913696,1.0182170735,1.008182716,1.0328394095,8037654.55,83863973.8598171
KCS,2020-01-14T00:00:00.000Z,1.017866284,1.0781181931,1.0137340022,1.0946330331,10092741.62,88797642.7781252
KCS,2020-01-15T00:00:00.000Z,1.0763924987,1.0718125117,1.0678593604,1.1006817208,8675586.32,88278284.4723119
KCS,2020-01-16T00:00:00.000Z,1.0721566445,1.0966283794,1.0661110661,1.1197315062,9917755.82,90322207.4514647
KCS,2020-01-17T00:00:00.000Z,1.0966449189,1.0921601901,1.0855093473,1.1124886426,8582222.8,89954191.5166474
KCS,2020-01-18T00:00:00.000Z,1.0928592637,1.0744449363,1.0720496686,1.0963127582,8280712.62,88495100.3076368
KCS,2020-01-19T00:00:00.000Z,1.0766549856,1.0360494378,1.0294510963,1.0867600931,8187294.58,85332710.7112325
KCS,2020-01-20T00:00:00.000Z,1.0355831467,1.0381063987,1.014933346,1.0477386015,7220684.8,85502129.3127538
KCS,2020-01-21T00:00:00.000Z,1.0433375686,1.0329583677,1.0154244331,1.0433375686,7042663.0,85078119.1972884
KCS,2020-01-22T00:00:00.000Z,1.0330914918,1.0399769072,1.0255824036,1.0495444346,7291785.92,85656191.0325186
KCS,2020-01-23T00:00:00.000Z,1.0398162539,1.0182498207,1.0101021043,1.0430204471,6998024.97,83866671.0338471
KCS,2020-01-24T00:00:00.000Z,1.0187127243,1.0424239725,1.0115747335,1.0430375874,7455163.67,85857740.0259209
KCS,2020-01-25T00:00:00.000Z,1.0407825784,1.028020787,1.0150810896,1.0414681984,7405055.34,84671442.5174874
KCS,2020-01-26T00:00:00.000Z,1.0278405069,1.0444159086,1.0203989305,1.0444159086,7497037.03,86021802.9548347
KCS,2020-01-27T00:00:00.000Z,1.0416215149,1.07004899,1.040964343,1.0708736464,7500493.64,88133034.5620108
KCS,2020-01-28T00:00:00.000Z,1.0699118965,1.1098061955,1.0615226523,1.1104462061,7417459.07,91407579.1864748
KCS,2020-01-29T00:00:00.000Z,1.1098061955,1.1467993622,1.1011004707,1.1537710662,8749291.97,94454467.7577981
KCS,2020-01-30T00:00:00.000Z,1.1463628162,1.1651210897,1.1370528396,1.1679207771,8661007.87,95963510.289387
KCS,2020-01-31T00:00:00.000Z,1.1635241337,1.1525659721,1.1461637872,1.1705015305,8359123.31,94338044.6195459
KCS,2020-02-01T00:00:00.000Z,1.1525362632,1.1567993028,1.1483450546,1.1609077918,8392239.07,94684544.6506656
KCS,2020-02-02T00:00:00.000Z,1.156638254,1.1499460212,1.1452346165,1.1624069538,8567968.85,94123600.4584201
KCS,2020-02-03T00:00:00.000Z,1.1499460212,1.1445277441,1.1405573622,1.1649650227,8350194.94,93680112.0374161
KCS,2020-02-04T00:00:00.000Z,1.1440498705,1.1235136969,1.1167959883,1.1507294071,8169677.9,91960102.7926683
KCS,2020-02-05T00:00:00.000Z,1.1226203944,1.1556735001,1.1172770983,1.1626331334,8716761.22,94592397.1935706
KCS,2020-02-06T00:00:00.000Z,1.1550147221,1.1728107948,1.1395473156,1.1860322032,8972696.93,95995092.4895929
KCS,2020-02-07T00:00:00.000Z,1.1726195111,1.1736619001,1.1617648426,1.195358021,9170446.84,96064755.8430649
KCS,2020-02-08T00:00:00.000Z,1.1750283585,1.1855150041,1.1640681775,1.1899450197,9145294.76,97034937.7487593
KCS,2020-02-09T00:00:00.000Z,1.1850315174,1.2526694524,1.1797371809,1.2744089764,10320651.99,102531559.636137
KCS,2020-02-10T00:00:00.000Z,1.252450084,1.2836672152,1.2141578926,1.288611356,10183181.51,105068740.50049
KCS,2020-02-11T00:00:00.000Z,1.2839056268,1.308242646,1.2491244785,1.3104408839,9976785.63,107080250.588441
KCS,2020-02-12T00:00:00.000Z,1.3083748715,1.319751007,1.287109178,1.3268425972,9763340.11,108022215.128199
KCS,2020-02-13T00:00:00.000Z,1.3187634787,1.2761094685,1.2492524074,1.3504052283,9517935.58,104450135.521277
KCS,2020-02-14T00:00:00.000Z,1.2779119145,1.2968048713,1.2555099619,1.2968048713,9437631.3,106144063.577357
KCS,2020-02-15T00:00:00.000Z,1.2968048713,1.2566950503,1.240856047,1.2968048713,8865553.14,102861056.63816
KCS,2020-02-16T00:00:00.000Z,1.2566950503,1.2628366635,1.2298334888,1.295641448,9019285.27,103363750.448447
KCS,2020-02-17T00:00:00.000Z,1.2645645675,1.2413741764,1.2305036543,1.27782479,8299788.58,101607036.198094
KCS,2020-02-18T00:00:00.000Z,1.2419942521,1.3063868249,1.2367255491,1.3105764982,9365837.64,106928350.796068
KCS,2020-02-19T00:00:00.000Z,1.3053548965,1.2357523239,1.2337487863,1.3072257953,8500810.16,101146885.031421
KCS,2020-02-20T00:00:00.000Z,1.2353770623,1.2496813741,1.2337306231,1.2762413643,8661893.62,102286984.07884
KCS,2020-02-21T00:00:00.000Z,1.2505785399,1.2613839514,1.243465097,1.261939757,8720735.05,103244845.305434
KCS,2020-02-22T00:00:00.000Z,1.2607848929,1.2509786835,1.2404760762,1.264672732,8279778.08,102393169.433406
KCS,2020-02-23T00:00:00.000Z,1.2509786835,1.2659709388,1.2496221717,1.2866024881,9164647.57,103620292.296947
KCS,2020-02-24T00:00:00.000Z,1.2643831436,1.253788903,1.2267898574,1.2703161193,9116274.54,102623187.169345
KCS,2020-02-25T00:00:00.000Z,1.2522746007,1.2302306626,1.2170205777,1.2539983032,8660948.01,100694934.568657
KCS,2020-02-26T00:00:00.000Z,1.2319452994,1.181962406,1.1578448537,1.2330612424,9178306.22,96744155.9994191
KCS,2020-02-27T00:00:00.000Z,1.1841121094,1.1925752069,1.1487415715,1.214371085,9193860.44,97612818.5337278
KCS,2020-02-28T00:00:00.000Z,1.1917368981,1.1892483784,1.1507089861,1.2150736305,8723471.73,97340516.1263327
KCS,2020-02-29T00:00:00.000Z,1.1885802277,1.1888885882,1.1590885943,1.198590359,8641478.8,97311067.1361973
KCS,2020-03-01T00:00:00.000Z,1.1888885882,1.187110438,1.1705558889,1.1971606991,8992617.9,97165524.7371075
